U_Date,U_FWeekNum,U_FWeek,U_Fperiod,U_FPname,U_FPStart,U_FPEnd,U_Fyear,U_FYStart,U_FYEnd
03/08/2018,31,29/07/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
04/08/2018,31,29/07/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
05/08/2018,32,05/08/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
06/08/2018,32,05/08/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
07/08/2018,32,05/08/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
08/08/2018,32,05/08/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
09/08/2018,32,05/08/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
10/08/2018,32,05/08/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
11/08/2018,32,05/08/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
12/08/2018,33,12/08/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
28/02/2017,9,26/02/2017,2,February,29/01/2017,04/03/2017,2017,01/01/2017,31/12/2017
13/08/2018,33,12/08/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
14/08/2018,33,12/08/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
15/08/2018,33,12/08/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
16/08/2018,33,12/08/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
17/08/2018,33,12/08/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
18/08/2018,33,12/08/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
19/08/2018,34,19/08/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
20/08/2018,34,19/08/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
21/08/2018,34,19/08/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
22/08/2018,34,19/08/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
06/01/2017,1,01/01/2017,1,January,01/01/2017,28/01/2017,2017,01/01/2017,31/12/2017
01/03/2017,9,26/02/2017,2,February,29/01/2017,04/03/2017,2017,01/01/2017,31/12/2017
23/08/2018,34,19/08/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
24/08/2018,34,19/08/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
25/08/2018,34,19/08/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
26/08/2018,35,26/08/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
27/08/2018,35,26/08/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
28/08/2018,35,26/08/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
29/08/2018,35,26/08/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
30/08/2018,35,26/08/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
31/08/2018,35,26/08/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
01/09/2018,35,26/08/2018,8,August,29/07/2018,01/09/2018,2018,01/01/2018,31/12/2018
02/03/2017,9,26/02/2017,2,February,29/01/2017,04/03/2017,2017,01/01/2017,31/12/2017
02/09/2018,36,02/09/2018,9,September,02/09/2018,29/09/2018,2018,01/01/2018,31/12/2018
03/09/2018,36,02/09/2018,9,September,02/09/2018,29/09/2018,2018,01/01/2018,31/12/2018
04/09/2018,36,02/09/2018,9,September,02/09/2018,29/09/2018,2018,01/01/2018,31/12/2018
05/09/2018,36,02/09/2018,9,September,02/09/2018,29/09/2018,2018,01/01/2018,31/12/2018
06/09/2018,36,02/09/2018,9,September,02/09/2018,29/09/2018,2018,01/01/2018,31/12/2018
07/09/2018,36,02/09/2018,9,September,02/09/2018,29/09/2018,2018,01/01/2018,31/12/2018
08/09/2018,36,02/09/2018,9,September,02/09/2018,29/09/2018,2018,01/01/2018,31/12/2018
09/09/2018,37,09/09/2018,9,September,02/09/2018,29/09/2018,2018,01/01/2018,31/12/2018
10/09/2018,37,09/09/2018,9,September,02/09/2018,29/09/2018,2018,01/01/2018,31/12/2018
11/09/2018,37,09/09/2018,9,September,02/09/2018,29/09/2018,2018,01/01/2018,31/12/2018
03/03/2017,9,26/02/2017,2,February,29/01/2017,04/03/2017,2017,01/01/2017,31/12/2017
12/09/2018,37,09/09/2018,9,September,02/09/2018,29/09/2018,2018,01/01/2018,31/12/2018
13/09/2018,37,09/09/2018,9,September,02/09/2018,29/09/2018,2018,01/01/2018,31/12/2018
14/09/2018,37,09/09/2018,9,September,02/09/2018,29/09/2018,2018,01/01/2018,31/12/2018
15/09/2018,37,09/09/2018,9,September,02/09/2018,29/09/2018,2018,01/01/2018,31/12/2018
16/09/2018,38,16/09/2018,9,September,02/09/2018,29/09/2018,2018,01/01/2018,31/12/2018
17/09/2018,38,16/09/2018,9,September,02/09/2018,29/09/2018,2018,01/01/2018,31/12/2018
18/09/2018,38,16/09/2018,9,September,02/09/2018,29/09/2018,2018,01/01/2018,31/12/2018
19/09/2018,38,16/09/2018,9,September,02/09/2018,29/09/2018,2018,01/01/2018,31/12/2018
20/09/2018,38,16/09/2018,9,September,02/09/2018,29/09/2018,2018,01/01/2018,31/12/2018
21/09/2018,38,16/09/2018,9,September,02/09/2018,29/09/2018,2018,01/01/2018,31/12/2018
04/03/2017,9,26/02/2017,2,February,29/01/2017,04/03/2017,2017,01/01/2017,31/12/2017
22/09/2018,38,16/09/2018,9,September,02/09/2018,29/09/2018,2018,01/01/2018,31/12/2018
23/09/2018,39,23/09/2018,9,September,02/09/2018,29/09/2018,2018,01/01/2018,31/12/2018
24/09/2018,39,23/09/2018,9,September,02/09/2018,29/09/2018,2018,01/01/2018,31/12/2018
25/09/2018,39,23/09/2018,9,September,02/09/2018,29/09/2018,2018,01/01/2018,31/12/2018
26/09/2018,39,23/09/2018,9,September,02/09/2018,29/09/2018,2018,01/01/2018,31/12/2018
27/09/2018,39,23/09/2018,9,September,02/09/2018,29/09/2018,2018,01/01/2018,31/12/2018
28/09/2018,39,23/09/2018,9,September,02/09/2018,29/09/2018,2018,01/01/2018,31/12/2018
29/09/2018,39,23/09/2018,9,September,02/09/2018,29/09/2018,2018,01/01/2018,31/12/2018
30/09/2018,40,30/09/2018,10,October,30/09/2018,27/10/2018,2018,01/01/2018,31/12/2018
01/10/2018,40,30/09/2018,10,October,30/09/2018,27/10/2018,2018,01/01/2018,31/12/2018
05/03/2017,10,05/03/2017,3,March,05/03/2017,01/04/2017,2017,01/01/2017,31/12/2017
02/10/2018,40,30/09/2018,10,October,30/09/2018,27/10/2018,2018,01/01/2018,31/12/2018
03/10/2018,40,30/09/2018,10,October,30/09/2018,27/10/2018,2018,01/01/2018,31/12/2018
04/10/2018,40,30/09/2018,10,October,30/09/2018,27/10/2018,2018,01/01/2018,31/12/2018
05/10/2018,40,30/09/2018,10,October,30/09/2018,27/10/2018,2018,01/01/2018,31/12/2018
06/10/2018,40,30/09/2018,10,October,30/09/2018,27/10/2018,2018,01/01/2018,31/12/2018
07/10/2018,41,07/10/2018,10,October,30/09/2018,27/10/2018,2018,01/01/2018,31/12/2018
08/10/2018,41,07/10/2018,10,October,30/09/2018,27/10/2018,2018,01/01/2018,31/12/2018
09/10/2018,41,07/10/2018,10,October,30/09/2018,27/10/2018,2018,01/01/2018,31/12/2018
10/10/2018,41,07/10/2018,10,October,30/09/2018,27/10/2018,2018,01/01/2018,31/12/2018
11/10/2018,41,07/10/2018,10,October,30/09/2018,27/10/2018,2018,01/01/2018,31/12/2018
06/03/2017,10,05/03/2017,3,March,05/03/2017,01/04/2017,2017,01/01/2017,31/12/2017
12/10/2018,41,07/10/2018,10,October,30/09/2018,27/10/2018,2018,01/01/2018,31/12/2018
13/10/2018,41,07/10/2018,10,October,30/09/2018,27/10/2018,2018,01/01/2018,31/12/2018
14/10/2018,42,14/10/2018,10,October,30/09/2018,27/10/2018,2018,01/01/2018,31/12/2018
15/10/2018,42,14/10/2018,10,October,30/09/2018,27/10/2018,2018,01/01/2018,31/12/2018
16/10/2018,42,14/10/2018,10,October,30/09/2018,27/10/2018,2018,01/01/2018,31/12/2018
17/10/2018,42,14/10/2018,10,October,30/09/2018,27/10/2018,2018,01/01/2018,31/12/2018
18/10/2018,42,14/10/2018,10,October,30/09/2018,27/10/2018,2018,01/01/2018,31/12/2018
19/10/2018,42,14/10/2018,10,October,30/09/2018,27/10/2018,2018,01/01/2018,31/12/2018
20/10/2018,42,14/10/2018,10,October,30/09/2018,27/10/2018,2018,01/01/2018,31/12/2018
21/10/2018,43,21/10/2018,10,October,30/09/2018,27/10/2018,2018,01/01/2018,31/12/2018
07/03/2017,10,05/03/2017,3,March,05/03/2017,01/04/2017,2017,01/01/2017,31/12/2017
22/10/2018,43,21/10/2018,10,October,30/09/2018,27/10/2018,2018,01/01/2018,31/12/2018
23/10/2018,43,21/10/2018,10,October,30/09/2018,27/10/2018,2018,01/01/2018,31/12/2018
24/10/2018,43,21/10/2018,10,October,30/09/2018,27/10/2018,2018,01/01/2018,31/12/2018
25/10/2018,43,21/10/2018,10,October,30/09/2018,27/10/2018,2018,01/01/2018,31/12/2018
26/10/2018,43,21/10/2018,10,October,30/09/2018,27/10/2018,2018,01/01/2018,31/12/2018
27/10/2018,43,21/10/2018,10,October,30/09/2018,27/10/2018,2018,01/01/2018,31/12/2018
28/10/2018,44,28/10/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
29/10/2018,44,28/10/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
30/10/2018,44,28/10/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
31/10/2018,44,28/10/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
08/03/2017,10,05/03/2017,3,March,05/03/2017,01/04/2017,2017,01/01/2017,31/12/2017
01/11/2018,44,28/10/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
02/11/2018,44,28/10/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
03/11/2018,44,28/10/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
04/11/2018,45,04/11/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
05/11/2018,45,04/11/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
06/11/2018,45,04/11/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
07/11/2018,45,04/11/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
08/11/2018,45,04/11/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
09/11/2018,45,04/11/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
10/11/2018,45,04/11/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
09/03/2017,10,05/03/2017,3,March,05/03/2017,01/04/2017,2017,01/01/2017,31/12/2017
11/11/2018,46,11/11/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
12/11/2018,46,11/11/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
13/11/2018,46,11/11/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
14/11/2018,46,11/11/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
15/11/2018,46,11/11/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
16/11/2018,46,11/11/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
17/11/2018,46,11/11/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
18/11/2018,47,18/11/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
19/11/2018,47,18/11/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
20/11/2018,47,18/11/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
10/03/2017,10,05/03/2017,3,March,05/03/2017,01/04/2017,2017,01/01/2017,31/12/2017
21/11/2018,47,18/11/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
22/11/2018,47,18/11/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
23/11/2018,47,18/11/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
24/11/2018,47,18/11/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
25/11/2018,48,25/11/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
26/11/2018,48,25/11/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
27/11/2018,48,25/11/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
28/11/2018,48,25/11/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
29/11/2018,48,25/11/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
30/11/2018,48,25/11/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
07/01/2017,1,01/01/2017,1,January,01/01/2017,28/01/2017,2017,01/01/2017,31/12/2017
11/03/2017,10,05/03/2017,3,March,05/03/2017,01/04/2017,2017,01/01/2017,31/12/2017
01/12/2018,48,25/11/2018,11,November,28/10/2018,01/12/2018,2018,01/01/2018,31/12/2018
02/12/2018,49,02/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
03/12/2018,49,02/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
04/12/2018,49,02/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
05/12/2018,49,02/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
06/12/2018,49,02/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
07/12/2018,49,02/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
08/12/2018,49,02/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
09/12/2018,50,09/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
10/12/2018,50,09/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
12/03/2017,11,12/03/2017,3,March,05/03/2017,01/04/2017,2017,01/01/2017,31/12/2017
11/12/2018,50,09/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
12/12/2018,50,09/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
13/12/2018,50,09/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
14/12/2018,50,09/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
15/12/2018,50,09/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
16/12/2018,51,16/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
17/12/2018,51,16/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
18/12/2018,51,16/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
19/12/2018,51,16/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
20/12/2018,51,16/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
13/03/2017,11,12/03/2017,3,March,05/03/2017,01/04/2017,2017,01/01/2017,31/12/2017
21/12/2018,51,16/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
22/12/2018,51,16/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
23/12/2018,52,23/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
24/12/2018,52,23/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
25/12/2018,52,23/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
26/12/2018,52,23/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
27/12/2018,52,23/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
28/12/2018,52,23/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
29/12/2018,52,23/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
30/12/2018,53,30/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
14/03/2017,11,12/03/2017,3,March,05/03/2017,01/04/2017,2017,01/01/2017,31/12/2017
31/12/2018,53,30/12/2018,12,December,02/12/2018,31/12/2018,2018,01/01/2018,31/12/2018
01/01/2016,1,01/01/2016,1,January,01/01/2016,23/01/2016,2016,01/01/2016,31/12/2016
02/01/2016,1,01/01/2016,1,January,01/01/2016,23/01/2016,2016,01/01/2016,31/12/2016
03/01/2016,2,03/01/2016,1,January,01/01/2016,23/01/2016,2016,01/01/2016,31/12/2016
04/01/2016,2,03/01/2016,1,January,01/01/2016,23/01/2016,2016,01/01/2016,31/12/2016
05/01/2016,2,03/01/2016,1,January,01/01/2016,23/01/2016,2016,01/01/2016,31/12/2016
06/01/2016,2,03/01/2016,1,January,01/01/2016,23/01/2016,2016,01/01/2016,31/12/2016
07/01/2016,2,03/01/2016,1,January,01/01/2016,23/01/2016,2016,01/01/2016,31/12/2016
08/01/2016,2,03/01/2016,1,January,01/01/2016,23/01/2016,2016,01/01/2016,31/12/2016
09/01/2016,2,03/01/2016,1,January,01/01/2016,23/01/2016,2016,01/01/2016,31/12/2016
15/03/2017,11,12/03/2017,3,March,05/03/2017,01/04/2017,2017,01/01/2017,31/12/2017
10/01/2016,3,10/01/2016,1,January,01/01/2016,23/01/2016,2016,01/01/2016,31/12/2016
11/01/2016,3,10/01/2016,1,January,01/01/2016,23/01/2016,2016,01/01/2016,31/12/2016
12/01/2016,3,10/01/2016,1,January,01/01/2016,23/01/2016,2016,01/01/2016,31/12/2016
13/01/2016,3,10/01/2016,1,January,01/01/2016,23/01/2016,2016,01/01/2016,31/12/2016
14/01/2016,3,10/01/2016,1,January,01/01/2016,23/01/2016,2016,01/01/2016,31/12/2016
15/01/2016,3,10/01/2016,1,January,01/01/2016,23/01/2016,2016,01/01/2016,31/12/2016
16/01/2016,3,10/01/2016,1,January,01/01/2016,23/01/2016,2016,01/01/2016,31/12/2016
17/01/2016,4,17/01/2016,1,January,01/01/2016,23/01/2016,2016,01/01/2016,31/12/2016
18/01/2016,4,17/01/2016,1,January,01/01/2016,23/01/2016,2016,01/01/2016,31/12/2016
19/01/2016,4,17/01/2016,1,January,01/01/2016,23/01/2016,2016,01/01/2016,31/12/2016
16/03/2017,11,12/03/2017,3,March,05/03/2017,01/04/2017,2017,01/01/2017,31/12/2017
20/01/2016,4,17/01/2016,1,January,01/01/2016,23/01/2016,2016,01/01/2016,31/12/2016
21/01/2016,4,17/01/2016,1,January,01/01/2016,23/01/2016,2016,01/01/2016,31/12/2016
22/01/2016,4,17/01/2016,1,January,01/01/2016,23/01/2016,2016,01/01/2016,31/12/2016
23/01/2016,4,17/01/2016,1,January,01/01/2016,23/01/2016,2016,01/01/2016,31/12/2016
24/01/2016,5,24/01/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
25/01/2016,5,24/01/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
26/01/2016,5,24/01/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
27/01/2016,5,24/01/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
28/01/2016,5,24/01/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
29/01/2016,5,24/01/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
17/03/2017,11,12/03/2017,3,March,05/03/2017,01/04/2017,2017,01/01/2017,31/12/2017
30/01/2016,5,24/01/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
31/01/2016,6,31/01/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
01/02/2016,6,31/01/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
02/02/2016,6,31/01/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
03/02/2016,6,31/01/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
04/02/2016,6,31/01/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
05/02/2016,6,31/01/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
06/02/2016,6,31/01/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
07/02/2016,7,07/02/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
08/02/2016,7,07/02/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
18/03/2017,11,12/03/2017,3,March,05/03/2017,01/04/2017,2017,01/01/2017,31/12/2017
09/02/2016,7,07/02/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
10/02/2016,7,07/02/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
11/02/2016,7,07/02/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
12/02/2016,7,07/02/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
13/02/2016,7,07/02/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
14/02/2016,8,14/02/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
15/02/2016,8,14/02/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
16/02/2016,8,14/02/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
17/02/2016,8,14/02/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
18/02/2016,8,14/02/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
19/03/2017,12,19/03/2017,3,March,05/03/2017,01/04/2017,2017,01/01/2017,31/12/2017
19/02/2016,8,14/02/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
20/02/2016,8,14/02/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
21/02/2016,9,21/02/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
22/02/2016,9,21/02/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
23/02/2016,9,21/02/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
24/02/2016,9,21/02/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
25/02/2016,9,21/02/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
26/02/2016,9,21/02/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
27/02/2016,9,21/02/2016,2,February,24/01/2016,27/02/2016,2016,01/01/2016,31/12/2016
28/02/2016,10,28/02/2016,3,March,28/02/2016,26/03/2016,2016,01/01/2016,31/12/2016
20/03/2017,12,19/03/2017,3,March,05/03/2017,01/04/2017,2017,01/01/2017,31/12/2017
29/02/2016,10,28/02/2016,3,March,28/02/2016,26/03/2016,2016,01/01/2016,31/12/2016
01/03/2016,10,28/02/2016,3,March,28/02/2016,26/03/2016,2016,01/01/2016,31/12/2016
02/03/2016,10,28/02/2016,3,March,28/02/2016,26/03/2016,2016,01/01/2016,31/12/2016
03/03/2016,10,28/02/2016,3,March,28/02/2016,26/03/2016,2016,01/01/2016,31/12/2016
04/03/2016,10,28/02/2016,3,March,28/02/2016,26/03/2016,2016,01/01/2016,31/12/2016
05/03/2016,10,28/02/2016,3,March,28/02/2016,26/03/2016,2016,01/01/2016,31/12/2016
06/03/2016,11,06/03/2016,3,March,28/02/2016,26/03/2016,2016,01/01/2016,31/12/2016
07/03/2016,11,06/03/2016,3,March,28/02/2016,26/03/2016,2016,01/01/2016,31/12/2016
08/03/2016,11,06/03/2016,3,March,28/02/2016,26/03/2016,2016,01/01/2016,31/12/2016
09/03/2016,11,06/03/2016,3,March,28/02/2016,26/03/2016,2016,01/01/2016,31/12/2016
08/01/2017,2,08/01/2017,1,January,01/01/2017,28/01/2017,2017,01/01/2017,31/12/2017
21/03/2017,12,19/03/2017,3,March,05/03/2017,01/04/2017,2017,01/01/2017,31/12/2017
10/03/2016,11,06/03/2016,3,March,28/02/2016,26/03/2016,2016,01/01/2016,31/12/2016
11/03/2016,11,06/03/2016,3,March,28/02/2016,26/03/2016,2016,01/01/2016,31/12/2016
12/03/2016,11,06/03/2016,3,March,28/02/2016,26/03/2016,2016,01/01/2016,31/12/2016
13/03/2016,12,13/03/2016,3,March,28/02/2016,26/03/2016,2016,01/01/2016,31/12/2016
14/03/2016,12,13/03/2016,3,March,28/02/2016,26/03/2016,2016,01/01/2016,31/12/2016
15/03/2016,12,13/03/2016,3,March,28/02/2016,26/03/2016,2016,01/01/2016,31/12/2016
16/03/2016,12,13/03/2016,3,March,28/02/2016,26/03/2016,2016,01/01/2016,31/12/2016
17/03/2016,12,13/03/2016,3,March,28/02/2016,26/03/2016,2016,01/01/2016,31/12/2016
18/03/2016,12,13/03/2016,3,March,28/02/2016,26/03/2016,2016,01/01/2016,31/12/2016
19/03/2016,12,13/03/2016,3,March,28/02/2016,26/03/2016,2016,01/01/2016,31/12/2016
22/03/2017,12,19/03/2017,3,March,05/03/2017,01/04/2017,2017,01/01/2017,31/12/2017
20/03/2016,13,20/03/2016,3,March,28/02/2016,26/03/2016,2016,01/01/2016,31/12/2016
21/03/2016,13,20/03/2016,3,March,28/02/2016,26/03/2016,2016,01/01/2016,31/12/2016
22/03/2016,13,20/03/2016,3,March,28/02/2016,26/03/2016,2016,01/01/2016,31/12/2016
23/03/2016,13,20/03/2016,3,March,28/02/2016,26/03/2016,2016,01/01/2016,31/12/2016
24/03/2016,13,20/03/2016,3,March,28/02/2016,26/03/2016,2016,01/01/2016,31/12/2016
